id_score,id_utilisateur,mois,score_revenu,score_paiement,score_activite,score_recommandation,score_transaction,score_anciennete,score_completude,score_global,classe_risque,recommandation_decisionnelle,plafond_microcredit_simule
S001068,U0089,2026-06,58.4,34.8,72.2,62.8,57.0,38.9,100,56.1,C,Profil moyen : à accompagner avant décision.,17310
S001069,U0090,2025-07,85.0,100,50.0,61.3,64.0,83.3,45,75.1,B,Profil fiable : éligible avec vérification complémentaire.,54976
S001070,U0090,2025-08,79.8,100,77.5,68.8,68.0,83.3,45,79.2,B,Profil fiable : éligible avec vérification complémentaire.,32863
S001071,U0090,2025-09,56.5,73.1,69.2,68.8,48.0,83.3,45,63.8,C,Profil moyen : à accompagner avant décision.,15000
S001072,U0090,2025-10,44.8,78.5,65.0,68.8,38.0,83.3,45,59.8,C,Profil moyen : à accompagner avant décision.,15000
S001073,U0090,2025-11,56.6,80.5,79.3,68.6,50.0,83.3,45,67.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001074,U0090,2025-12,57.5,82.1,85.7,71.5,59.0,83.3,45,70.2,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001075,U0090,2026-01,57.0,70.3,96.7,74.1,60.0,83.3,45,69.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001076,U0090,2026-02,61.8,63.7,96.7,73.3,58.0,83.3,45,69.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001077,U0090,2026-03,61.8,84.1,96.7,73.3,59.0,83.3,45,73.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001078,U0090,2026-04,61.8,65.5,96.7,73.3,71.0,83.3,45,71.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001079,U0090,2026-05,47.2,41.2,92.5,78.3,67.0,83.3,45,62.4,C,Profil moyen : à accompagner avant décision.,15000
S001080,U0090,2026-06,55.8,35.2,92.5,75.0,70.0,83.3,45,63.4,C,Profil moyen : à accompagner avant décision.,15000
S001081,U0091,2025-07,0,100,0.0,50.0,1.0,77.8,75,36.7,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001082,U0091,2025-08,50.0,100,92.5,93.8,33.0,77.8,75,72.2,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001083,U0091,2025-09,74.4,100,96.7,93.8,23.0,77.8,75,77.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001084,U0091,2025-10,78.3,100,98.8,93.8,35.0,77.8,75,80.5,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001085,U0091,2025-11,80.1,100,100,93.8,48.0,77.8,75,83.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001086,U0091,2025-12,63.9,100,100,93.8,57.0,77.8,75,80.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,69071
S001087,U0091,2026-01,74.9,91.4,100,93.8,68.0,77.8,75,83.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,75896
S001088,U0091,2026-02,78.2,90.5,100,80.8,72.0,77.8,75,83.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,102826
S001089,U0091,2026-03,68.3,91.4,100,80.8,72.0,77.8,75,80.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,95535
S001090,U0091,2026-04,70.3,91.4,100,80.8,72.0,77.8,75,81.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,100763
S001091,U0091,2026-05,60.1,91.4,96.7,80.8,56.0,77.8,75,75.8,B,Profil fiable : éligible avec vérification complémentaire.,64432
S001092,U0091,2026-06,46.5,92.7,92.5,80.8,41.0,77.8,75,69.8,B,Profil fiable : éligible avec vérification complémentaire.,38625
S001093,U0092,2025-07,85.0,0,65.0,77.5,64.0,55.6,100,58.9,C,Profil moyen : à accompagner avant décision.,15000
S001094,U0092,2025-08,78.8,0,65.0,75.0,70.0,55.6,100,58.0,C,Profil moyen : à accompagner avant décision.,33082
S001095,U0092,2025-09,80.9,0,60.0,64.2,77.0,55.6,100,57.7,C,Profil moyen : à accompagner avant décision.,30495
S001096,U0092,2025-10,80.1,18.3,71.2,68.8,85.0,55.6,100,64.6,C,Profil moyen : à accompagner avant décision.,27004
S001097,U0092,2025-11,82.9,14.7,62.8,64.7,91.0,55.6,100,63.8,C,Profil moyen : à accompagner avant décision.,28753
S001098,U0092,2025-12,84.6,33.7,67.0,65.8,98.0,55.6,100,69.8,B,Profil fiable : éligible avec vérification complémentaire.,65653
S001099,U0092,2026-01,85.6,37.0,67.0,66.5,100,55.6,100,71.1,B,Profil fiable : éligible avec vérification complémentaire.,66883
S001100,U0092,2026-02,87.8,35.1,67.5,65.0,96.0,55.6,100,70.5,B,Profil fiable : éligible avec vérification complémentaire.,55942
S001101,U0092,2026-03,87.0,53.8,62.1,68.2,95.0,55.6,100,73.4,B,Profil fiable : éligible avec vérification complémentaire.,54011
S001102,U0092,2026-04,88.4,53.0,67.5,67.8,90.0,55.6,100,73.7,B,Profil fiable : éligible avec vérification complémentaire.,56650
S001103,U0092,2026-05,85.6,55.2,81.2,75.0,86.0,55.6,100,75.6,B,Profil fiable : éligible avec vérification complémentaire.,48240
S001104,U0092,2026-06,91.9,46.0,67.5,71.9,87.0,55.6,100,73.1,B,Profil fiable : éligible avec vérification complémentaire.,40490
S001105,U0093,2025-07,85.0,100,100,65.0,62.0,94.4,100,86.5,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,86667
S001106,U0093,2025-08,97.4,100,100,70.0,66.0,94.4,100,90.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,94832
S001107,U0093,2025-09,97.9,81.0,100,70.0,72.0,94.4,100,87.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,94260
S001108,U0093,2025-10,95.4,84.1,100,75.0,78.0,94.4,100,89.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,102597
S001109,U0093,2025-11,90.1,79.3,77.5,62.8,80.0,94.4,100,82.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,89494
S001110,U0093,2025-12,78.4,81.4,73.3,62.8,82.0,94.4,100,79.9,B,Profil fiable : éligible avec vérification complémentaire.,53270
S001111,U0093,2026-01,65.6,81.4,65.2,62.5,82.0,94.4,100,75.5,B,Profil fiable : éligible avec vérification complémentaire.,42953
S001112,U0093,2026-02,61.5,81.4,65.2,62.5,82.0,94.4,100,74.4,B,Profil fiable : éligible avec vérification complémentaire.,35536
S001113,U0093,2026-03,46.7,80.3,55.8,61.3,66.0,94.4,100,66.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001114,U0093,2026-04,62.7,73.0,37.5,50.6,64.0,94.4,100,65.0,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001115,U0093,2026-05,60.7,69.5,92.5,75.0,64.0,94.4,100,74.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001116,U0093,2026-06,60.7,61.6,92.5,75.0,52.0,94.4,100,71.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001117,U0094,2025-07,85.0,53.6,100,80.0,62.0,5.6,75,68.6,B,Profil fiable : éligible avec vérification complémentaire.,41094
S001118,U0094,2025-08,83.4,69.1,100,85.0,69.0,5.6,75,72.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001119,U0094,2025-09,83.8,70.0,100,84.4,75.0,5.6,75,73.9,B,Profil fiable : éligible avec vérification complémentaire.,38460
S001120,U0094,2025-10,83.7,74.3,100,84.4,82.0,5.6,75,75.8,B,Profil fiable : éligible avec vérification complémentaire.,34908
S001121,U0094,2025-11,80.2,68.3,100,78.7,84.0,5.6,75,73.5,B,Profil fiable : éligible avec vérification complémentaire.,48511
S001122,U0094,2025-12,80.9,60.1,100,79.1,87.0,5.6,75,72.5,B,Profil fiable : éligible avec vérification complémentaire.,46527
S001123,U0094,2026-01,80.9,55.6,97.0,77.7,92.0,5.6,75,71.8,B,Profil fiable : éligible avec vérification complémentaire.,46594
S001124,U0094,2026-02,83.2,60.0,90.4,74.4,90.0,5.6,75,71.6,B,Profil fiable : éligible avec vérification complémentaire.,48788
S001125,U0094,2026-03,83.2,65.3,90.4,72.7,87.0,5.6,75,72.0,B,Profil fiable : éligible avec vérification complémentaire.,48524
S001126,U0094,2026-04,84.6,53.0,91.4,74.1,84.0,5.6,75,69.8,B,Profil fiable : éligible avec vérification complémentaire.,50426
S001127,U0094,2026-05,89.9,49.3,90.4,75.4,89.0,5.6,75,71.1,B,Profil fiable : éligible avec vérification complémentaire.,37089
S001128,U0094,2026-06,85.8,60.7,89.2,74.4,94.0,5.6,75,72.8,B,Profil fiable : éligible avec vérification complémentaire.,44821
S001129,U0095,2025-07,85.0,2.0,100,75.0,62.0,100,100,68.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001130,U0095,2025-08,92.4,1.1,100,75.0,68.0,100,100,71.0,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001131,U0095,2025-09,77.0,11.4,100,66.7,71.0,100,100,68.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001132,U0095,2025-10,74.8,19.3,100,68.1,76.0,100,100,70.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001133,U0095,2025-11,78.8,26.7,91.7,71.7,81.0,100,100,73.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001134,U0095,2025-12,81.4,28.9,81.2,65.0,87.0,100,100,72.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001135,U0095,2026-01,83.7,30.2,78.0,67.8,90.0,100,100,73.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001136,U0095,2026-02,83.8,36.9,78.0,67.8,86.0,100,100,74.7,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001137,U0095,2026-03,87.1,41.6,62.8,65.3,91.0,100,100,74.7,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001138,U0095,2026-04,90.7,38.2,50.6,63.1,89.0,100,100,72.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001139,U0095,2026-05,87.0,30.8,59.4,61.7,89.0,100,100,71.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001140,U0095,2026-06,87.6,30.6,47.2,60.0,88.0,100,100,69.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001141,U0096,2025-07,0,0,0.0,50.0,0,11.1,75,9.9,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001142,U0096,2025-08,50.0,17.0,0,47.5,35.0,11.1,75,30.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001143,U0096,2025-09,69.4,28.3,23.3,53.3,52.0,11.1,75,44.5,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001144,U0096,2025-10,76.3,36.9,32.8,48.5,61.0,11.1,75,50.2,C,Profil moyen : à accompagner avant décision.,17216
S001145,U0096,2025-11,80.1,46.5,26.7,46.2,66.0,11.1,75,52.7,C,Profil moyen : à accompagner avant décision.,17708
S001146,U0096,2025-12,70.7,40.4,23.3,46.2,70.0,11.1,75,49.2,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001147,U0096,2026-01,70.7,62.8,23.3,46.2,70.0,11.1,75,53.7,C,Profil moyen : à accompagner avant décision.,15000
S001148,U0096,2026-02,65.3,63.7,30.7,46.0,70.0,11.1,75,53.6,C,Profil moyen : à accompagner avant décision.,17290
S001149,U0096,2026-03,67.6,46.6,14.2,38.7,65.0,11.1,75,46.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001150,U0096,2026-04,62.1,33.0,0,36.3,66.0,11.1,75,40.5,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001151,U0096,2026-05,63.6,28.5,60.0,56.7,66.0,11.1,75,51.0,C,Profil moyen : à accompagner avant décision.,18043
S001152,U0096,2026-06,76.8,26.3,58.0,56.8,72.0,11.1,75,54.5,C,Profil moyen : à accompagner avant décision.,22971
S001153,U0097,2025-07,0,68.5,0.0,50.0,1.0,63.9,45,27.5,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001154,U0097,2025-08,0,81.1,0.0,50.0,2.0,63.9,45,30.2,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001155,U0097,2025-09,38.3,86.5,88.3,82.5,28.0,63.9,45,61.2,C,Profil moyen : à accompagner avant décision.,15000
S001156,U0097,2025-10,32.5,88.2,86.2,82.5,40.0,63.9,45,61.6,C,Profil moyen : à accompagner avant décision.,15000
S001157,U0097,2025-11,54.3,81.9,50.0,78.8,48.0,63.9,45,61.2,C,Profil moyen : à accompagner avant décision.,15000
S001158,U0097,2025-12,49.6,84.9,48.3,78.8,42.0,63.9,45,59.5,C,Profil moyen : à accompagner avant décision.,15000
S001159,U0097,2026-01,53.9,91.4,76.5,84.5,59.0,63.9,45,69.2,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001160,U0097,2026-02,53.9,91.4,76.5,84.5,70.0,63.9,45,70.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001161,U0097,2026-03,42.5,91.4,68.3,85.0,54.0,63.9,45,64.4,C,Profil moyen : à accompagner avant décision.,15000
S001162,U0097,2026-04,42.5,91.4,68.3,85.0,54.0,63.9,45,64.4,C,Profil moyen : à accompagner avant décision.,15000
S001163,U0097,2026-05,26.7,100,84.2,88.3,54.0,63.9,45,64.9,C,Profil moyen : à accompagner avant décision.,15000
S001164,U0097,2026-06,35.7,100,72.3,87.0,71.0,63.9,45,67.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001165,U0098,2025-07,85.0,64.1,60.0,50.0,0,30.6,75,54.9,C,Profil moyen : à accompagner avant décision.,15000
S001166,U0098,2025-08,50.0,36.9,30.0,50.0,0,30.6,75,36.2,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001167,U0098,2025-09,38.3,47.1,20.0,50.0,0,30.6,75,33.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001168,U0098,2025-10,32.5,57.7,15.0,50.0,17.0,30.6,75,36.3,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001169,U0098,2025-11,29.0,61.5,12.0,50.0,14.0,30.6,75,35.3,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001170,U0098,2025-12,33.3,61.8,88.3,77.5,27.0,30.6,75,52.6,C,Profil moyen : à accompagner avant décision.,15000
S001171,U0098,2026-01,26.7,56.8,84.2,77.5,28.0,30.6,75,49.4,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001172,U0098,2026-02,40.2,74.2,88.3,81.2,45.0,30.6,75,59.8,C,Profil moyen : à accompagner avant décision.,16060
S001173,U0098,2026-03,40.2,72.9,88.3,81.2,57.0,30.6,75,61.4,C,Profil moyen : à accompagner avant décision.,16060
S001174,U0098,2026-04,40.2,61.5,88.3,81.2,57.0,30.6,75,59.1,C,Profil moyen : à accompagner avant décision.,16060
S001175,U0098,2026-05,49.1,61.5,92.5,81.7,71.0,30.6,75,64.1,C,Profil moyen : à accompagner avant décision.,36200
S001176,U0098,2026-06,34.3,54.6,88.3,83.7,68.0,30.6,75,58.1,C,Profil moyen : à accompagner avant décision.,24660
S001177,U0099,2025-07,85.0,100,60.0,50.0,0,100,100,70.2,B,Profil fiable : éligible avec vérification complémentaire.,39966
S001178,U0099,2025-08,83.0,54.5,100,92.5,33.0,100,100,75.8,B,Profil fiable : éligible avec vérification complémentaire.,92533
S001179,U0099,2025-09,59.6,81.8,96.7,92.5,45.0,100,100,76.8,B,Profil fiable : éligible avec vérification complémentaire.,61689
S001180,U0099,2025-10,60.6,84.8,98.8,89.2,53.0,100,100,78.8,B,Profil fiable : éligible avec vérification complémentaire.,53597
S001181,U0099,2025-11,67.8,88.6,100,85.0,63.0,100,100,82.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,97455
S001182,U0099,2025-12,69.6,90.9,100,88.2,68.0,100,100,84.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,92526
S001183,U0099,2026-01,59.6,90.9,96.7,88.2,68.0,100,100,81.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,83201
S001184,U0099,2026-02,52.9,92.2,96.7,86.5,55.0,100,100,78.1,B,Profil fiable : éligible avec vérification complémentaire.,38216
S001185,U0099,2026-03,68.1,91.5,100,85.3,59.0,100,100,82.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,72102
S001186,U0099,2026-04,70.9,91.5,100,85.2,63.0,100,100,84.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,77961
S001187,U0099,2026-05,63.5,91.5,96.7,86.7,58.0,100,100,81.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001188,U0099,2026-06,50.0,92.2,92.5,83.7,46.0,100,100,75.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001189,U0100,2025-07,85.0,100,100,87.5,67.0,100,75,88.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,120624
S001190,U0100,2025-08,91.6,100,100,84.2,72.0,100,75,90.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,94226
S001191,U0100,2025-09,88.9,100,100,84.7,76.0,100,75,90.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,122233
S001192,U0100,2025-10,90.1,100,100,81.7,80.0,100,75,91.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,134631
S001193,U0100,2025-11,76.1,100,100,81.7,68.0,100,75,86.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,107705
S001194,U0100,2025-12,66.7,100,96.7,81.7,60.0,100,75,82.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,89754
S001195,U0100,2026-01,58.7,100,96.7,81.8,59.0,100,75,79.9,B,Profil fiable : éligible avec vérification complémentaire.,52655
S001196,U0100,2026-02,53.2,100,96.7,81.9,56.0,100,75,78.1,B,Profil fiable : éligible avec vérification complémentaire.,46746
S001197,U0100,2026-03,50.1,100,96.7,80.0,56.0,100,75,77.2,B,Profil fiable : éligible avec vérification complémentaire.,33060
S001198,U0100,2026-04,60.0,100,96.7,82.5,59.0,100,75,80.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001199,U0100,2026-05,71.4,100,100,87.1,74.0,100,75,86.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001200,U0100,2026-06,71.4,100,100,87.1,74.0,100,75,86.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001201,U0101,2025-07,85.0,100,100,85.0,65.0,100,75,88.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001202,U0101,2025-08,88.9,100,100,87.5,73.0,100,75,90.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,77491
S001203,U0101,2025-09,65.6,100,96.7,87.5,54.0,100,75,81.5,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,51660
S001204,U0101,2025-10,67.7,100,98.8,83.5,62.0,100,75,83.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,85142
S001205,U0101,2025-11,70.3,100,100,83.5,54.0,100,75,82.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,80921
S001206,U0101,2025-12,74.6,100,100,80.0,66.0,100,75,85.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,88344
S001207,U0101,2026-01,77.3,100,100,78.4,65.0,100,75,85.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,112981
S001208,U0101,2026-02,78.0,91.4,100,77.8,64.0,100,75,83.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,129186
S001209,U0101,2026-03,90.7,90.5,100,80.5,81.0,100,75,89.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,158774
S001210,U0101,2026-04,89.5,89.5,100,80.8,83.0,100,75,89.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,145587
S001211,U0101,2026-05,81.1,79.2,100,80.8,83.0,100,75,85.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,134914
S001212,U0101,2026-06,77.2,81.3,100,84.7,80.0,100,75,84.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,124329
S001213,U0102,2025-07,85.0,100,60.0,50.0,66.0,100,100,80.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,73395
S001214,U0102,2025-08,99.7,100,85.0,75.0,70.0,100,100,90.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,72572
