id_mission,id_utilisateur,type_mission,date_debut,date_fin,montant_mission,statut_mission,note_client
M001088,U0094,Vente,2026-02-09,2026-02-11,31000,Terminée,3.7
M001089,U0094,Développement,2026-02-16,2026-02-20,157000,Terminée,4.0
M001090,U0094,Rédaction,2026-02-18,2026-02-20,63000,Annulée,3.4
M001091,U0094,Design,2026-03-11,2026-03-12,75000,Terminée,3.5
M001092,U0094,Développement,2026-03-17,2026-03-21,126000,Terminée,4.3
M001093,U0094,Développement,2026-04-08,2026-04-09,112000,Terminée,4.7
M001094,U0094,Rédaction,2026-05-01,2026-05-08,59000,Terminée,4.1
M001095,U0094,Rédaction,2026-06-02,2026-06-07,44000,Terminée,3.9
M001096,U0095,Formation,2025-07-12,2025-07-17,58000,Terminée,4.0
M001097,U0095,Maintenance,2025-09-17,2025-09-18,86000,Terminée,3.5
M001098,U0095,Vente,2025-09-10,2025-09-18,78000,Terminée,3.5
M001099,U0095,Formation,2025-10-05,2025-10-09,25000,Terminée,3.9
M001100,U0095,Développement,2025-11-18,2025-11-23,88000,Terminée,4.2
M001101,U0095,Développement,2025-11-13,2025-11-21,116000,En cours,4.1
M001102,U0095,Design,2025-12-15,2025-12-21,34000,Annulée,2.0
M001103,U0095,Livraison,2025-12-09,2025-12-16,12000,Terminée,3.6
M001104,U0095,Rédaction,2026-01-07,2026-01-09,73000,Terminée,4.0
M001105,U0095,Rédaction,2026-01-05,2026-01-10,171000,En cours,4.4
M001106,U0095,Prestation,2026-01-01,2026-01-06,115000,Terminée,3.9
M001107,U0095,Vente,2026-03-08,2026-03-12,73000,Annulée,2.4
M001108,U0095,Prestation,2026-04-06,2026-04-12,175000,Annulée,3.1
M001109,U0095,Design,2026-05-12,2026-05-18,81000,Terminée,3.4
M001110,U0095,Maintenance,2026-05-03,2026-05-06,26000,Terminée,4.4
M001111,U0095,Développement,2026-06-13,2026-06-16,17000,Annulée,2.9
M001112,U0095,Maintenance,2026-06-12,2026-06-19,49000,Annulée,2.1
M001113,U0096,Prestation,2025-08-11,2025-08-18,51000,Annulée,2.9
M001114,U0096,Prestation,2025-09-09,2025-09-10,135000,Terminée,3.7
M001115,U0096,Livraison,2025-09-19,2025-09-27,31000,Annulée,2.8
M001116,U0096,Rédaction,2025-10-09,2025-10-13,20000,Annulée,1.5
M001117,U0096,Prestation,2025-10-05,2025-10-09,35000,Terminée,3.8
M001118,U0096,Rédaction,2025-11-11,2025-11-17,129000,Annulée,2.4
M001119,U0096,Livraison,2026-03-05,2026-03-13,38000,Annulée,2.5
M001120,U0096,Rédaction,2026-05-08,2026-05-11,69000,Terminée,3.8
M001121,U0096,Prestation,2026-05-16,2026-05-24,50000,Terminée,3.5
M001122,U0096,Vente,2026-06-09,2026-06-13,82000,Annulée,1.9
M001123,U0096,Vente,2026-06-11,2026-06-18,148000,Terminée,3.5
M001124,U0096,Formation,2026-06-15,2026-06-19,85000,En cours,3.4
M001125,U0096,Livraison,2026-06-14,2026-06-22,112000,Terminée,4.3
M001126,U0097,Développement,2025-09-15,2025-09-22,22000,Terminée,4.3
M001127,U0097,Formation,2025-11-19,2025-11-24,14000,En cours,4.0
M001128,U0097,Maintenance,2026-01-14,2026-01-17,119000,Terminée,4.3
M001129,U0097,Design,2026-01-04,2026-01-05,12000,Terminée,4.3
M001130,U0097,Design,2026-01-01,2026-01-07,61000,Terminée,5.0
M001131,U0097,Formation,2026-06-09,2026-06-14,21000,Terminée,5
M001132,U0097,Développement,2026-06-14,2026-06-17,155000,En cours,3.8
M001133,U0098,Rédaction,2025-12-18,2025-12-24,16000,Terminée,4.1
M001134,U0098,Prestation,2026-02-06,2026-02-09,161000,Terminée,4.4
M001135,U0098,Vente,2026-05-04,2026-05-08,101000,Terminée,4.3
M001136,U0099,Vente,2025-08-12,2025-08-14,134000,Terminée,4.6
M001137,U0099,Maintenance,2025-08-02,2025-08-07,92000,Terminée,4.8
M001138,U0099,Rédaction,2025-10-19,2025-10-20,21000,Terminée,4.3
M001139,U0099,Prestation,2025-11-08,2025-11-09,26000,Terminée,3.9
M001140,U0099,Développement,2025-12-18,2025-12-21,79000,Terminée,4.1
M001141,U0099,Formation,2025-12-19,2025-12-21,71000,Terminée,5.0
M001142,U0099,Développement,2025-12-20,2025-12-26,110000,Terminée,5
M001143,U0099,Vente,2026-03-07,2026-03-09,62000,Terminée,3.8
M001144,U0099,Maintenance,2026-03-06,2026-03-09,67000,Terminée,4.9
M001145,U0099,Formation,2026-03-01,2026-03-06,21000,Terminée,4.4
M001146,U0099,Livraison,2026-03-09,2026-03-14,30000,Terminée,4.3
M001147,U0099,Prestation,2026-04-11,2026-04-19,105000,Terminée,4.6
M001148,U0099,Design,2026-04-17,2026-04-20,101000,Terminée,4.1
M001149,U0100,Vente,2025-07-16,2025-07-18,100000,Terminée,4.5
M001150,U0100,Prestation,2025-07-07,2025-07-09,21000,Terminée,4.0
M001151,U0100,Rédaction,2025-07-18,2025-07-22,18000,Terminée,5
M001152,U0100,Design,2025-08-15,2025-08-18,60000,Terminée,4.4
M001153,U0100,Développement,2025-08-01,2025-08-06,159000,Terminée,3.7
M001154,U0100,Design,2025-08-14,2025-08-19,25000,Terminée,4.6
M001155,U0100,Prestation,2025-09-04,2025-09-05,113000,Terminée,4.6
M001156,U0100,Rédaction,2025-09-11,2025-09-12,176000,Terminée,4.3
M001157,U0100,Prestation,2025-10-02,2025-10-03,166000,Terminée,4.0
M001158,U0100,Livraison,2025-10-06,2025-10-14,39000,Terminée,3.9
M001159,U0100,Développement,2025-10-17,2025-10-25,90000,Terminée,4.1
M001160,U0100,Maintenance,2025-10-19,2025-10-24,173000,Terminée,4.1
M001161,U0100,Livraison,2026-01-12,2026-01-20,161000,Terminée,5.0
M001162,U0100,Maintenance,2026-02-02,2026-02-09,113000,Terminée,4.2
M001163,U0100,Livraison,2026-03-19,2026-03-24,28000,Terminée,4.1
M001164,U0100,Formation,2026-04-11,2026-04-15,38000,Terminée,3.9
M001165,U0100,Design,2026-05-17,2026-05-20,73000,Terminée,4.7
M001166,U0100,Livraison,2026-05-13,2026-05-14,167000,Terminée,5.0
M001167,U0101,Rédaction,2025-07-09,2025-07-13,60000,Terminée,4.4
M001168,U0101,Formation,2025-08-18,2025-08-24,51000,Terminée,4.1
M001169,U0101,Livraison,2025-08-11,2025-08-13,52000,Terminée,5.0
M001170,U0101,Vente,2025-10-08,2025-10-13,94000,Terminée,4.1
M001171,U0101,Prestation,2025-10-12,2025-10-17,33000,Terminée,4.1
M001172,U0101,Maintenance,2025-12-14,2025-12-21,27000,Terminée,3.5
M001173,U0101,Développement,2026-01-18,2026-01-21,120000,Terminée,4.3
M001174,U0101,Rédaction,2026-01-11,2026-01-14,159000,Terminée,4.1
M001175,U0101,Rédaction,2026-01-06,2026-01-14,107000,Terminée,3.9
M001176,U0101,Formation,2026-02-02,2026-02-07,73000,Terminée,4.0
M001177,U0101,Formation,2026-02-03,2026-02-09,146000,Terminée,4.9
M001178,U0101,Livraison,2026-03-08,2026-03-16,62000,Terminée,4.9
M001179,U0101,Vente,2026-03-03,2026-03-05,114000,Terminée,4.4
M001180,U0101,Livraison,2026-04-08,2026-04-16,73000,Terminée,4.1
M001181,U0101,Prestation,2026-06-19,2026-06-25,160000,Terminée,5
M001182,U0101,Formation,2026-06-16,2026-06-17,71000,Terminée,4.3
M001183,U0102,Design,2025-08-10,2025-08-11,12000,En cours,4.1
M001184,U0102,Maintenance,2025-08-09,2025-08-16,147000,Terminée,4.4
M001185,U0102,Livraison,2025-08-09,2025-08-13,73000,Terminée,3.4
M001186,U0102,Maintenance,2025-08-16,2025-08-21,61000,Terminée,4.1
M001187,U0102,Design,2025-10-10,2025-10-18,21000,Terminée,4.0
M001188,U0102,Prestation,2025-10-18,2025-10-24,95000,Terminée,4.9
M001189,U0102,Vente,2025-12-20,2025-12-21,60000,Terminée,4.1
M001190,U0102,Vente,2025-12-15,2025-12-23,64000,Terminée,4.4
M001191,U0102,Design,2026-01-19,2026-01-24,95000,Terminée,4.5
M001192,U0102,Maintenance,2026-01-08,2026-01-15,48000,Terminée,4.1
M001193,U0102,Prestation,2026-01-04,2026-01-07,158000,Terminée,4.3
M001194,U0102,Rédaction,2026-02-19,2026-02-24,145000,Terminée,4.0
M001195,U0102,Développement,2026-03-06,2026-03-07,138000,Terminée,3.6
M001196,U0102,Design,2026-05-06,2026-05-07,51000,Terminée,3.9
M001197,U0102,Développement,2026-05-13,2026-05-19,38000,Terminée,3.8
M001198,U0102,Prestation,2026-06-06,2026-06-08,84000,Terminée,3.8
M001199,U0103,Développement,2025-08-07,2025-08-09,90000,Terminée,3.5
M001200,U0103,Livraison,2025-08-14,2025-08-16,123000,Annulée,3.0
M001201,U0103,Livraison,2026-01-09,2026-01-11,50000,Terminée,4.5
M001202,U0103,Livraison,2026-01-06,2026-01-12,110000,Terminée,3.8
M001203,U0103,Design,2026-03-20,2026-03-27,128000,Annulée,2.4
M001204,U0104,Développement,2025-07-05,2025-07-13,77000,Terminée,4.8
M001205,U0104,Formation,2025-08-19,2025-08-23,61000,En cours,3.7
M001206,U0104,Design,2025-09-13,2025-09-19,113000,En cours,4.1
M001207,U0104,Rédaction,2025-09-16,2025-09-18,40000,Terminée,4.2
M001208,U0104,Prestation,2025-10-02,2025-10-06,61000,Terminée,4.1
M001209,U0104,Livraison,2025-10-12,2025-10-15,112000,Terminée,4.8
M001210,U0104,Rédaction,2025-10-13,2025-10-14,152000,Annulée,2.5
M001211,U0104,Maintenance,2025-10-14,2025-10-20,73000,Terminée,4.7
M001212,U0104,Vente,2025-11-13,2025-11-17,47000,Annulée,1.6
M001213,U0104,Livraison,2025-12-13,2025-12-17,59000,Terminée,4.2
M001214,U0104,Rédaction,2026-01-11,2026-01-17,24000,Annulée,3.4
M001215,U0104,Développement,2026-02-04,2026-02-07,89000,Terminée,3.4
M001216,U0104,Prestation,2026-03-11,2026-03-12,56000,Annulée,3.4
M001217,U0104,Maintenance,2026-03-15,2026-03-17,156000,Terminée,3.3
M001218,U0104,Livraison,2026-03-19,2026-03-21,122000,En cours,3.7
M001219,U0104,Vente,2026-03-04,2026-03-09,94000,Terminée,4.2
M001220,U0104,Rédaction,2026-04-20,2026-04-28,47000,Annulée,2.4
M001221,U0104,Développement,2026-04-02,2026-04-07,33000,Terminée,4.1
M001222,U0104,Livraison,2026-04-13,2026-04-21,155000,Annulée,2.8
M001223,U0104,Vente,2026-05-14,2026-05-15,67000,Terminée,4.2
M001224,U0104,Rédaction,2026-06-19,2026-06-25,142000,Annulée,1.8
M001225,U0104,Prestation,2026-06-18,2026-06-25,72000,Annulée,1.6
M001226,U0104,Formation,2026-06-05,2026-06-11,95000,En cours,3.9
M001227,U0105,Rédaction,2025-07-08,2025-07-09,129000,Annulée,2.8
M001228,U0105,Rédaction,2026-03-20,2026-03-24,171000,Terminée,4.3
M001229,U0105,Livraison,2026-03-01,2026-03-08,136000,Terminée,4.0
M001230,U0105,Prestation,2026-04-20,2026-04-24,161000,Terminée,4.4
M001231,U0105,Développement,2026-05-04,2026-05-07,138000,Terminée,4.3
M001232,U0106,Design,2025-09-18,2025-09-19,88000,En cours,4.7
M001233,U0106,Rédaction,2025-09-01,2025-09-08,68000,Terminée,4.1
M001234,U0106,Prestation,2025-10-19,2025-10-21,124000,Terminée,3.1
M001235,U0106,Vente,2025-10-12,2025-10-18,48000,Terminée,3.8
M001236,U0106,Formation,2025-12-18,2025-12-26,56000,Terminée,3.3
M001237,U0106,Design,2025-12-12,2025-12-17,41000,Terminée,4.4
M001238,U0107,Maintenance,2025-07-16,2025-07-18,19000,Annulée,3.4
M001239,U0107,Formation,2025-08-20,2025-08-27,155000,Terminée,3.5
M001240,U0107,Prestation,2025-08-13,2025-08-16,31000,Terminée,4.0
M001241,U0107,Maintenance,2025-12-06,2025-12-12,45000,En cours,3.9
M001242,U0107,Livraison,2026-03-01,2026-03-07,149000,Terminée,3.7
M001243,U0107,Design,2026-04-01,2026-04-03,130000,Terminée,3.6
M001244,U0107,Rédaction,2026-04-07,2026-04-11,45000,Terminée,4.0
M001245,U0107,Maintenance,2026-06-17,2026-06-19,112000,Terminée,4.6
M001246,U0108,Rédaction,2025-10-03,2025-10-11,90000,Annulée,2.7
M001247,U0108,Prestation,2025-10-12,2025-10-18,54000,Annulée,2.1
M001248,U0108,Prestation,2025-12-19,2025-12-27,148000,Terminée,4.1
M001249,U0108,Rédaction,2026-01-07,2026-01-13,29000,Annulée,2.6
M001250,U0108,Formation,2026-01-12,2026-01-20,25000,Terminée,2.9
M001251,U0108,Développement,2026-01-02,2026-01-06,109000,Terminée,3.7
M001252,U0108,Maintenance,2026-04-08,2026-04-16,21000,Terminée,3.7
M001253,U0108,Design,2026-04-01,2026-04-03,12000,Annulée,3.0
M001254,U0108,Formation,2026-06-05,2026-06-07,26000,Annulée,2.5
M001255,U0109,Design,2025-08-06,2025-08-13,92000,Annulée,2.7
M001256,U0109,Design,2025-08-09,2025-08-17,42000,Annulée,2.1
M001257,U0109,Vente,2025-09-18,2025-09-21,66000,Terminée,4.0
M001258,U0109,Vente,2025-12-04,2025-12-06,91000,Terminée,4.8
M001259,U0109,Prestation,2026-01-11,2026-01-19,158000,Terminée,3.8
M001260,U0109,Prestation,2026-01-11,2026-01-17,87000,Terminée,3.9
M001261,U0109,Prestation,2026-01-05,2026-01-07,16000,Terminée,3.8
M001262,U0109,Rédaction,2026-04-17,2026-04-23,158000,Annulée,2.1
M001263,U0109,Formation,2026-05-03,2026-05-08,144000,Terminée,4.6
M001264,U0109,Maintenance,2026-05-09,2026-05-14,62000,Terminée,3.6
M001265,U0109,Maintenance,2026-05-15,2026-05-23,133000,Annulée,1.7
M001266,U0109,Maintenance,2026-06-05,2026-06-12,31000,Annulée,2.3
M001267,U0109,Rédaction,2026-06-12,2026-06-18,65000,Terminée,4.1
M001268,U0110,Rédaction,2025-09-06,2025-09-12,100000,Terminée,4.7
M001269,U0110,Maintenance,2025-09-03,2025-09-05,146000,En cours,4.1
M001270,U0110,Maintenance,2025-10-10,2025-10-15,151000,Terminée,3.3
M001271,U0110,Développement,2025-12-20,2025-12-28,121000,Terminée,4.1
M001272,U0110,Prestation,2026-02-12,2026-02-20,172000,Terminée,3.8
M001273,U0110,Formation,2026-02-03,2026-02-05,87000,En cours,4.8
M001274,U0111,Design,2025-11-09,2025-11-16,31000,Terminée,3.4
M001275,U0111,Design,2026-01-14,2026-01-19,121000,Annulée,2.2
M001276,U0111,Prestation,2026-01-20,2026-01-22,152000,Terminée,4.3
M001277,U0111,Rédaction,2026-04-09,2026-04-11,175000,Terminée,3.5
M001278,U0112,Formation,2025-08-13,2025-08-17,167000,Terminée,3.5
M001279,U0112,Formation,2025-09-08,2025-09-14,169000,Terminée,3.7
M001280,U0112,Maintenance,2025-09-08,2025-09-15,87000,En cours,4.7
M001281,U0112,Design,2025-10-16,2025-10-22,12000,Terminée,3.1
M001282,U0112,Design,2026-01-07,2026-01-13,50000,Terminée,4.4
M001283,U0112,Maintenance,2026-03-18,2026-03-19,18000,Terminée,3.5
M001284,U0112,Maintenance,2026-03-07,2026-03-09,96000,Terminée,4.3
M001285,U0112,Livraison,2026-04-15,2026-04-17,19000,Terminée,4.4
M001286,U0112,Livraison,2026-05-17,2026-05-24,35000,Terminée,3.0
M001287,U0112,Développement,2026-05-18,2026-05-22,116000,Terminée,3.3
M001288,U0113,Livraison,2025-07-03,2025-07-04,167000,Terminée,5
M001289,U0113,Rédaction,2025-12-01,2025-12-06,104000,Terminée,4.8
M001290,U0113,Design,2025-12-17,2025-12-19,145000,Terminée,4.8
M001291,U0113,Vente,2026-01-02,2026-01-08,65000,En cours,3.5
M001292,U0113,Prestation,2026-02-12,2026-02-15,51000,Terminée,4.0
M001293,U0113,Formation,2026-02-09,2026-02-17,94000,Terminée,4.3
M001294,U0113,Maintenance,2026-02-13,2026-02-19,92000,Terminée,4.8
M001295,U0113,Développement,2026-03-12,2026-03-17,66000,Terminée,5.0
M001296,U0113,Vente,2026-04-16,2026-04-18,98000,Terminée,3.5
M001297,U0113,Développement,2026-05-15,2026-05-23,125000,Terminée,4.6
M001298,U0114,Formation,2025-07-02,2025-07-05,142000,Terminée,4.5
M001299,U0114,Maintenance,2025-12-06,2025-12-14,123000,Terminée,4.4
M001300,U0114,Livraison,2025-12-06,2025-12-09,90000,Terminée,4.7
M001301,U0114,Vente,2026-03-08,2026-03-14,56000,Terminée,4.2
M001302,U0114,Vente,2026-05-01,2026-05-03,71000,Terminée,4.2
M001303,U0115,Formation,2025-07-03,2025-07-05,58000,Terminée,3.8
M001304,U0115,Développement,2025-07-08,2025-07-14,177000,Terminée,4.0
M001305,U0115,Prestation,2025-09-18,2025-09-23,158000,Terminée,4.3
M001306,U0115,Formation,2025-09-05,2025-09-06,55000,Annulée,2.5
M001307,U0115,Rédaction,2026-02-10,2026-02-15,124000,Terminée,4.3
M001308,U0115,Prestation,2026-02-16,2026-02-18,60000,Terminée,4.1
M001309,U0115,Livraison,2026-02-02,2026-02-05,168000,En cours,3.8
M001310,U0116,Développement,2025-11-14,2025-11-20,112000,Annulée,2.3
M001311,U0116,Prestation,2025-11-04,2025-11-11,93000,Terminée,3.7
M001312,U0116,Formation,2025-11-04,2025-11-06,41000,Terminée,4.0
M001313,U0116,Prestation,2026-01-19,2026-01-20,38000,Annulée,1.6
M001314,U0117,Rédaction,2025-07-07,2025-07-13,125000,En cours,4.5
M001315,U0117,Développement,2025-07-16,2025-07-20,71000,Terminée,4.7
M001316,U0117,Design,2025-08-05,2025-08-06,101000,Terminée,4.8
M001317,U0117,Maintenance,2025-08-12,2025-08-13,16000,Terminée,4.0
M001318,U0117,Prestation,2025-08-10,2025-08-15,29000,Terminée,4.8
M001319,U0117,Rédaction,2025-08-08,2025-08-09,108000,Terminée,3.6
M001320,U0117,Vente,2025-09-05,2025-09-09,180000,Terminée,5
M001321,U0117,Rédaction,2025-09-16,2025-09-24,170000,En cours,3.9
M001322,U0117,Maintenance,2025-11-04,2025-11-06,154000,Terminée,4.0
M001323,U0117,Livraison,2025-11-09,2025-11-14,157000,Terminée,4.3
M001324,U0117,Formation,2025-11-15,2025-11-20,127000,En cours,4.4
M001325,U0117,Rédaction,2025-12-17,2025-12-24,93000,Terminée,3.7
M001326,U0117,Prestation,2025-12-14,2025-12-21,24000,Terminée,4.4
M001327,U0117,Prestation,2026-02-20,2026-02-24,104000,Terminée,4.4
M001328,U0117,Rédaction,2026-03-08,2026-03-10,47000,Terminée,4.0
M001329,U0117,Design,2026-03-19,2026-03-22,130000,Terminée,3.6
M001330,U0117,Formation,2026-04-16,2026-04-24,107000,Terminée,4.5
M001331,U0117,Développement,2026-04-06,2026-04-13,17000,Terminée,4.4
M001332,U0117,Prestation,2026-05-07,2026-05-09,46000,Terminée,4.5
M001333,U0118,Prestation,2025-07-11,2025-07-18,71000,Terminée,4.1
M001334,U0118,Design,2025-08-16,2025-08-20,124000,Annulée,3.4
M001335,U0118,Design,2025-09-03,2025-09-08,133000,En cours,4.6
M001336,U0118,Maintenance,2025-09-19,2025-09-21,42000,En cours,5.0
M001337,U0118,Vente,2025-09-19,2025-09-20,113000,Terminée,4.7
M001338,U0118,Vente,2025-11-17,2025-11-20,60000,En cours,4.4
M001339,U0118,Développement,2025-11-11,2025-11-15,69000,Terminée,4.4
M001340,U0118,Design,2025-12-01,2025-12-09,107000,Terminée,3.3
M001341,U0118,Livraison,2026-01-02,2026-01-09,105000,Terminée,4.6
M001342,U0118,Formation,2026-01-03,2026-01-06,134000,Terminée,4.3
M001343,U0119,Formation,2025-07-15,2025-07-19,86000,Terminée,3.9
M001344,U0119,Livraison,2025-10-12,2025-10-16,64000,Terminée,4.1
M001345,U0119,Rédaction,2025-11-13,2025-11-19,130000,Terminée,4.7
M001346,U0119,Rédaction,2025-11-12,2025-11-20,126000,Terminée,3.5
M001347,U0119,Vente,2026-02-16,2026-02-17,125000,Terminée,4.3
M001348,U0119,Rédaction,2026-03-06,2026-03-14,25000,Terminée,4.4
M001349,U0119,Vente,2026-03-05,2026-03-07,108000,Terminée,4.1
M001350,U0119,Rédaction,2026-05-07,2026-05-08,61000,Terminée,4.7
M001351,U0119,Vente,2026-05-17,2026-05-24,91000,Terminée,4.4
M001352,U0119,Maintenance,2026-06-03,2026-06-08,20000,Terminée,4.6
M001353,U0120,Développement,2025-09-09,2025-09-15,40000,Terminée,4.1
M001354,U0120,Rédaction,2025-09-04,2025-09-11,12000,Terminée,4.3
M001355,U0120,Développement,2025-10-14,2025-10-18,129000,Terminée,4.2
M001356,U0120,Livraison,2025-12-11,2025-12-19,17000,Terminée,4.4
M001357,U0120,Design,2026-03-17,2026-03-23,161000,Terminée,4.3
M001358,U0120,Prestation,2026-05-17,2026-05-21,81000,Terminée,4.0
M001359,U0120,Développement,2026-05-19,2026-05-27,152000,Terminée,4.1
M001360,U0120,Rédaction,2026-06-14,2026-06-18,39000,Terminée,4.8
M001361,U0121,Prestation,2025-07-08,2025-07-11,111000,Terminée,4.0
M001362,U0121,Design,2025-08-14,2025-08-19,15000,Terminée,5
M001363,U0121,Livraison,2025-11-03,2025-11-05,53000,Terminée,3.9
M001364,U0121,Maintenance,2025-11-04,2025-11-05,128000,Annulée,3.2
M001365,U0121,Prestation,2025-11-05,2025-11-10,112000,Terminée,4.2
M001366,U0121,Prestation,2026-01-05,2026-01-13,11000,Terminée,5
M001367,U0121,Développement,2026-01-07,2026-01-11,179000,Terminée,4.0
M001368,U0121,Vente,2026-03-02,2026-03-06,45000,Terminée,3.0
M001369,U0121,Formation,2026-05-06,2026-05-08,27000,Terminée,4.6
M001370,U0121,Développement,2026-05-20,2026-05-23,126000,Terminée,4.9
M001371,U0121,Vente,2026-05-02,2026-05-09,134000,Terminée,4.2
M001372,U0121,Développement,2026-06-05,2026-06-13,149000,Terminée,3.9
M001373,U0121,Design,2026-06-06,2026-06-12,66000,Terminée,4.0
M001374,U0122,Prestation,2025-07-15,2025-07-17,156000,Terminée,4.5
M001375,U0122,Prestation,2025-07-09,2025-07-14,83000,Terminée,4.7
M001376,U0122,Vente,2025-10-11,2025-10-12,126000,Terminée,3.6
M001377,U0122,Maintenance,2025-10-11,2025-10-12,105000,Terminée,4.2
M001378,U0122,Livraison,2025-10-12,2025-10-14,33000,Terminée,5.0
M001379,U0122,Design,2025-11-03,2025-11-06,47000,Terminée,5
M001380,U0122,Livraison,2026-02-09,2026-02-12,58000,Terminée,3.9
M001381,U0122,Formation,2026-06-16,2026-06-22,30000,Terminée,3.9
M001382,U0122,Rédaction,2026-06-20,2026-06-23,45000,Terminée,4.4
M001383,U0123,Design,2025-08-06,2025-08-10,41000,Annulée,2.6
M001384,U0123,Livraison,2025-08-09,2025-08-11,24000,Terminée,3.7
M001385,U0123,Développement,2025-08-02,2025-08-04,180000,Terminée,3.7
M001386,U0123,Rédaction,2025-12-18,2025-12-23,172000,Annulée,1.7
M001387,U0123,Rédaction,2026-03-04,2026-03-12,31000,Terminée,4.2
M001388,U0123,Livraison,2026-03-17,2026-03-24,62000,Terminée,4.1
M001389,U0123,Vente,2026-03-15,2026-03-21,57000,Terminée,3.8
M001390,U0123,Vente,2026-05-08,2026-05-12,97000,Annulée,2.5
M001391,U0124,Prestation,2025-07-09,2025-07-10,139000,Annulée,2.9
M001392,U0124,Formation,2025-07-16,2025-07-17,72000,Terminée,3.8
