id_transaction,id_utilisateur,date_transaction,type_transaction,canal,montant,categorie
T0003327,U0081,2025-12-11,Entrée,Cash,137000,Vente
T0003328,U0081,2025-12-22,Sortie,Mobile money,36500,Dépense activité
T0003329,U0081,2025-12-19,Entrée,Mobile money,89500,Vente
T0003330,U0081,2025-12-15,Entrée,Mobile money,57500,Paiement client
T0003331,U0081,2025-12-09,Entrée,Cash,128500,Vente
T0003332,U0081,2025-12-23,Entrée,Mobile money,30000,Paiement client
T0003333,U0081,2025-12-01,Entrée,Cash,4500,Dépôt
T0003334,U0081,2026-01-05,Sortie,Mobile money,14500,Transport
T0003335,U0081,2026-01-14,Entrée,Cash,52500,Vente
T0003336,U0081,2026-01-27,Entrée,Cash,95000,Paiement client
T0003337,U0081,2026-01-01,Sortie,Mobile money,38000,Transfert envoyé
T0003338,U0081,2026-02-13,Sortie,Mobile money,65000,Retrait
T0003339,U0081,2026-02-25,Sortie,Cash,31000,Transfert envoyé
T0003340,U0081,2026-02-08,Sortie,Cash,48000,Transfert envoyé
T0003341,U0081,2026-02-17,Sortie,Cash,6500,Fournisseur
T0003342,U0081,2026-02-20,Sortie,Virement,24500,Retrait
T0003343,U0081,2026-02-23,Sortie,Mobile money,39000,Retrait
T0003344,U0081,2026-02-16,Sortie,Cash,80000,Transport
T0003345,U0081,2026-03-27,Entrée,Cash,97500,Dépôt
T0003346,U0081,2026-04-16,Entrée,Mobile money,92000,Vente
T0003347,U0081,2026-04-17,Entrée,Virement,15500,Vente
T0003348,U0081,2026-05-04,Sortie,Virement,78000,Transfert envoyé
T0003349,U0081,2026-05-14,Entrée,Mobile money,62500,Paiement client
T0003350,U0081,2026-06-23,Sortie,Virement,62000,Retrait
T0003351,U0081,2026-06-15,Entrée,Mobile money,58000,Dépôt
T0003352,U0081,2026-06-12,Sortie,Cash,43000,Transfert envoyé
T0003353,U0081,2026-06-27,Sortie,Virement,65500,Dépense activité
T0003354,U0081,2026-06-18,Entrée,Mobile money,69000,Dépôt
T0003355,U0081,2026-06-01,Sortie,Mobile money,41000,Transport
T0003356,U0082,2025-07-14,Sortie,Mobile money,55000,Retrait
T0003357,U0082,2025-07-24,Sortie,Virement,59500,Transport
T0003358,U0082,2025-07-23,Sortie,Mobile money,74500,Fournisseur
T0003359,U0082,2025-07-03,Sortie,Mobile money,64500,Retrait
T0003360,U0082,2025-07-19,Sortie,Mobile money,25500,Transport
T0003361,U0082,2025-07-26,Sortie,Cash,8000,Transfert envoyé
T0003362,U0082,2025-07-18,Entrée,Mobile money,33500,Transfert reçu
T0003363,U0082,2025-07-16,Entrée,Mobile money,30000,Vente
T0003364,U0082,2025-08-16,Entrée,Mobile money,40500,Dépôt
T0003365,U0082,2025-08-15,Sortie,Cash,21500,Dépense activité
T0003366,U0082,2025-08-15,Sortie,Mobile money,14500,Fournisseur
T0003367,U0082,2025-08-14,Entrée,Mobile money,4500,Dépôt
T0003368,U0082,2025-08-06,Sortie,Mobile money,61000,Retrait
T0003369,U0082,2025-08-07,Sortie,Mobile money,39500,Dépense activité
T0003370,U0082,2025-08-15,Entrée,Mobile money,108500,Transfert reçu
T0003371,U0082,2025-09-08,Entrée,Mobile money,87000,Vente
T0003372,U0082,2025-09-23,Sortie,Cash,16000,Retrait
T0003373,U0082,2025-09-11,Sortie,Virement,30000,Transport
T0003374,U0082,2025-09-15,Entrée,Cash,21000,Transfert reçu
T0003375,U0082,2025-09-08,Sortie,Cash,10000,Transfert envoyé
T0003376,U0082,2025-10-04,Entrée,Mobile money,109000,Paiement client
T0003377,U0082,2025-11-02,Sortie,Mobile money,4500,Fournisseur
T0003378,U0082,2025-11-12,Entrée,Cash,18500,Dépôt
T0003379,U0082,2025-11-03,Entrée,Mobile money,97000,Transfert reçu
T0003380,U0082,2025-12-14,Entrée,Cash,131000,Vente
T0003381,U0082,2026-01-19,Entrée,Mobile money,46000,Vente
T0003382,U0082,2026-01-09,Sortie,Cash,71000,Transfert envoyé
T0003383,U0082,2026-02-19,Sortie,Mobile money,78500,Fournisseur
T0003384,U0082,2026-02-03,Entrée,Cash,64000,Vente
T0003385,U0082,2026-02-01,Entrée,Mobile money,111500,Dépôt
T0003386,U0082,2026-02-10,Sortie,Virement,22000,Dépense activité
T0003387,U0082,2026-04-24,Entrée,Mobile money,70000,Vente
T0003388,U0082,2026-04-23,Entrée,Mobile money,132000,Dépôt
T0003389,U0082,2026-04-12,Sortie,Cash,52000,Fournisseur
T0003390,U0082,2026-04-01,Entrée,Virement,57500,Vente
T0003391,U0082,2026-04-10,Entrée,Mobile money,17000,Dépôt
T0003392,U0082,2026-04-21,Entrée,Mobile money,78000,Transfert reçu
T0003393,U0082,2026-05-09,Sortie,Mobile money,65000,Transport
T0003394,U0082,2026-05-28,Entrée,Mobile money,86500,Vente
T0003395,U0082,2026-05-17,Entrée,Mobile money,11500,Dépôt
T0003396,U0082,2026-06-23,Entrée,Cash,116000,Transfert reçu
T0003397,U0082,2026-06-26,Entrée,Mobile money,23500,Paiement client
T0003398,U0082,2026-06-18,Entrée,Mobile money,34000,Dépôt
T0003399,U0082,2026-06-21,Entrée,Mobile money,91000,Dépôt
T0003400,U0082,2026-06-26,Sortie,Mobile money,22000,Dépense activité
T0003401,U0082,2026-06-01,Sortie,Mobile money,68500,Retrait
T0003402,U0083,2025-07-27,Sortie,Cash,57500,Transfert envoyé
T0003403,U0083,2025-07-21,Sortie,Mobile money,76000,Fournisseur
T0003404,U0083,2025-07-16,Entrée,Mobile money,69500,Transfert reçu
T0003405,U0083,2025-08-15,Entrée,Mobile money,121500,Paiement client
T0003406,U0083,2025-08-06,Entrée,Mobile money,14500,Dépôt
T0003407,U0083,2025-08-12,Sortie,Mobile money,70000,Transfert envoyé
T0003408,U0083,2025-08-10,Entrée,Cash,140000,Dépôt
T0003409,U0083,2025-08-17,Entrée,Cash,51500,Transfert reçu
T0003410,U0083,2025-08-27,Entrée,Mobile money,144000,Transfert reçu
T0003411,U0083,2025-08-15,Entrée,Mobile money,77000,Vente
T0003412,U0083,2025-08-22,Entrée,Mobile money,98500,Paiement client
T0003413,U0083,2025-09-05,Sortie,Mobile money,78000,Transport
T0003414,U0083,2025-09-24,Sortie,Cash,45000,Transfert envoyé
T0003415,U0083,2025-09-03,Entrée,Cash,15500,Dépôt
T0003416,U0083,2025-09-19,Sortie,Mobile money,65000,Fournisseur
T0003417,U0083,2025-10-06,Entrée,Mobile money,105500,Vente
T0003418,U0083,2025-10-04,Entrée,Mobile money,91000,Dépôt
T0003419,U0083,2025-10-15,Entrée,Mobile money,106000,Vente
T0003420,U0083,2025-10-01,Entrée,Mobile money,136000,Vente
T0003421,U0083,2025-10-23,Entrée,Mobile money,137000,Dépôt
T0003422,U0083,2025-10-16,Entrée,Cash,47500,Paiement client
T0003423,U0083,2025-10-13,Sortie,Virement,78000,Transport
T0003424,U0083,2025-10-27,Entrée,Mobile money,80000,Paiement client
T0003425,U0083,2025-11-20,Sortie,Cash,58500,Transfert envoyé
T0003426,U0083,2025-11-21,Entrée,Cash,21500,Transfert reçu
T0003427,U0083,2025-11-26,Sortie,Mobile money,5000,Transfert envoyé
T0003428,U0083,2025-12-25,Entrée,Mobile money,149000,Transfert reçu
T0003429,U0083,2025-12-17,Entrée,Cash,48000,Transfert reçu
T0003430,U0083,2025-12-27,Sortie,Mobile money,61500,Transport
T0003431,U0083,2025-12-06,Entrée,Virement,21000,Transfert reçu
T0003432,U0083,2025-12-22,Sortie,Cash,28000,Transfert envoyé
T0003433,U0083,2026-01-27,Sortie,Virement,40500,Dépense activité
T0003434,U0083,2026-01-25,Sortie,Cash,48500,Retrait
T0003435,U0083,2026-01-20,Sortie,Mobile money,33500,Fournisseur
T0003436,U0083,2026-01-25,Entrée,Virement,45000,Transfert reçu
T0003437,U0083,2026-01-15,Sortie,Mobile money,52500,Transfert envoyé
T0003438,U0083,2026-02-16,Sortie,Mobile money,66500,Transport
T0003439,U0083,2026-02-09,Entrée,Cash,140000,Vente
T0003440,U0083,2026-02-24,Entrée,Mobile money,18500,Dépôt
T0003441,U0083,2026-02-14,Sortie,Mobile money,63000,Dépense activité
T0003442,U0083,2026-02-20,Sortie,Virement,74000,Transport
T0003443,U0083,2026-02-05,Entrée,Cash,97000,Dépôt
T0003444,U0083,2026-03-17,Sortie,Mobile money,55000,Retrait
T0003445,U0083,2026-03-14,Sortie,Mobile money,36000,Fournisseur
T0003446,U0083,2026-03-22,Entrée,Mobile money,121000,Vente
T0003447,U0083,2026-03-04,Entrée,Mobile money,4500,Vente
T0003448,U0083,2026-03-18,Sortie,Virement,70000,Dépense activité
T0003449,U0083,2026-03-24,Entrée,Mobile money,107500,Dépôt
T0003450,U0083,2026-04-07,Entrée,Mobile money,62000,Transfert reçu
T0003451,U0083,2026-04-26,Sortie,Mobile money,21500,Retrait
T0003452,U0083,2026-04-04,Sortie,Mobile money,67000,Retrait
T0003453,U0083,2026-04-07,Sortie,Cash,25000,Dépense activité
T0003454,U0083,2026-04-10,Entrée,Cash,66000,Transfert reçu
T0003455,U0083,2026-04-20,Sortie,Cash,16000,Retrait
T0003456,U0083,2026-04-16,Entrée,Mobile money,68000,Vente
T0003457,U0083,2026-04-14,Entrée,Mobile money,150000,Transfert reçu
T0003458,U0083,2026-05-17,Sortie,Mobile money,47000,Transfert envoyé
T0003459,U0083,2026-05-15,Entrée,Mobile money,97000,Dépôt
T0003460,U0083,2026-05-09,Entrée,Cash,71000,Dépôt
T0003461,U0083,2026-06-05,Entrée,Mobile money,23000,Paiement client
T0003462,U0084,2025-07-10,Entrée,Cash,86000,Vente
T0003463,U0084,2025-07-11,Entrée,Cash,101500,Paiement client
T0003464,U0084,2025-07-03,Sortie,Mobile money,75500,Transport
T0003465,U0084,2025-07-14,Sortie,Mobile money,39000,Retrait
T0003466,U0084,2025-07-05,Entrée,Mobile money,29000,Transfert reçu
T0003467,U0084,2025-07-11,Entrée,Mobile money,108500,Vente
T0003468,U0084,2025-07-20,Entrée,Mobile money,98500,Paiement client
T0003469,U0084,2025-07-01,Sortie,Mobile money,72000,Transfert envoyé
T0003470,U0084,2025-08-22,Entrée,Mobile money,97500,Dépôt
T0003471,U0084,2025-08-20,Entrée,Mobile money,43000,Transfert reçu
T0003472,U0084,2025-08-01,Sortie,Mobile money,11500,Dépense activité
T0003473,U0084,2025-08-13,Sortie,Mobile money,20500,Retrait
T0003474,U0084,2025-08-10,Entrée,Mobile money,92500,Paiement client
T0003475,U0084,2025-08-24,Entrée,Cash,22500,Dépôt
T0003476,U0084,2025-08-15,Entrée,Mobile money,122500,Vente
T0003477,U0084,2025-08-09,Entrée,Mobile money,45000,Transfert reçu
T0003478,U0084,2025-09-01,Sortie,Virement,41000,Transfert envoyé
T0003479,U0084,2025-10-10,Entrée,Mobile money,31500,Paiement client
T0003480,U0084,2025-10-03,Sortie,Mobile money,41500,Retrait
T0003481,U0084,2025-10-28,Entrée,Cash,2500,Paiement client
T0003482,U0084,2025-10-27,Sortie,Mobile money,5500,Transfert envoyé
T0003483,U0084,2025-11-15,Entrée,Virement,113000,Vente
T0003484,U0084,2025-11-22,Entrée,Mobile money,90000,Transfert reçu
T0003485,U0084,2025-12-04,Entrée,Mobile money,77500,Paiement client
T0003486,U0084,2025-12-26,Entrée,Mobile money,17500,Dépôt
T0003487,U0084,2025-12-04,Entrée,Virement,66000,Dépôt
T0003488,U0084,2025-12-25,Entrée,Cash,114000,Vente
T0003489,U0084,2025-12-21,Sortie,Cash,49000,Transport
T0003490,U0084,2025-12-01,Entrée,Mobile money,76500,Paiement client
T0003491,U0084,2025-12-02,Sortie,Mobile money,7000,Transport
T0003492,U0084,2026-01-12,Entrée,Cash,82000,Paiement client
T0003493,U0084,2026-01-02,Entrée,Mobile money,129000,Vente
T0003494,U0084,2026-01-26,Entrée,Cash,19000,Dépôt
T0003495,U0084,2026-01-09,Sortie,Mobile money,35000,Retrait
T0003496,U0084,2026-01-13,Sortie,Virement,54500,Transfert envoyé
T0003497,U0084,2026-02-23,Entrée,Virement,73500,Vente
T0003498,U0084,2026-03-02,Entrée,Mobile money,116500,Vente
T0003499,U0084,2026-04-20,Entrée,Mobile money,101500,Dépôt
T0003500,U0084,2026-04-02,Entrée,Cash,97500,Vente
T0003501,U0084,2026-05-16,Sortie,Virement,47500,Transfert envoyé
T0003502,U0084,2026-05-09,Sortie,Mobile money,65000,Transport
T0003503,U0084,2026-05-15,Entrée,Mobile money,33500,Transfert reçu
T0003504,U0084,2026-06-09,Entrée,Mobile money,23500,Transfert reçu
T0003505,U0085,2025-07-24,Entrée,Mobile money,133000,Dépôt
T0003506,U0085,2025-08-24,Sortie,Mobile money,29500,Dépense activité
T0003507,U0085,2025-08-17,Sortie,Mobile money,79000,Transport
T0003508,U0085,2025-09-07,Entrée,Mobile money,148000,Vente
T0003509,U0085,2025-09-07,Entrée,Virement,25000,Paiement client
T0003510,U0085,2025-09-03,Entrée,Virement,92500,Dépôt
T0003511,U0085,2025-11-10,Entrée,Mobile money,117000,Transfert reçu
T0003512,U0085,2025-11-25,Entrée,Mobile money,79000,Vente
T0003513,U0085,2025-11-19,Entrée,Virement,79000,Transfert reçu
T0003514,U0085,2025-11-20,Sortie,Virement,36000,Transport
T0003515,U0085,2025-11-16,Sortie,Mobile money,55500,Retrait
T0003516,U0085,2025-12-28,Entrée,Cash,33500,Vente
T0003517,U0085,2025-12-07,Sortie,Mobile money,49000,Transfert envoyé
T0003518,U0085,2025-12-16,Entrée,Mobile money,149500,Paiement client
T0003519,U0085,2026-01-21,Entrée,Cash,147000,Transfert reçu
T0003520,U0085,2026-01-21,Sortie,Cash,14500,Transport
T0003521,U0085,2026-01-21,Sortie,Virement,57000,Retrait
T0003522,U0085,2026-01-02,Entrée,Mobile money,90500,Paiement client
T0003523,U0085,2026-01-10,Sortie,Cash,70500,Dépense activité
T0003524,U0085,2026-01-21,Entrée,Mobile money,132000,Transfert reçu
T0003525,U0085,2026-01-19,Entrée,Cash,11500,Vente
T0003526,U0085,2026-02-04,Sortie,Mobile money,22500,Transfert envoyé
T0003527,U0085,2026-03-05,Sortie,Cash,23500,Retrait
T0003528,U0085,2026-03-09,Sortie,Mobile money,44000,Retrait
T0003529,U0085,2026-03-22,Entrée,Mobile money,146500,Paiement client
T0003530,U0085,2026-03-10,Sortie,Virement,49000,Fournisseur
T0003531,U0085,2026-04-21,Sortie,Mobile money,48000,Transport
T0003532,U0085,2026-04-18,Sortie,Mobile money,45000,Transport
T0003533,U0085,2026-04-28,Entrée,Mobile money,5500,Vente
T0003534,U0085,2026-04-02,Sortie,Mobile money,77000,Dépense activité
T0003535,U0085,2026-04-21,Sortie,Cash,13500,Retrait
T0003536,U0085,2026-04-23,Sortie,Mobile money,78000,Transport
T0003537,U0085,2026-05-22,Sortie,Mobile money,8000,Fournisseur
T0003538,U0085,2026-05-05,Sortie,Cash,37000,Fournisseur
T0003539,U0085,2026-05-04,Sortie,Mobile money,31500,Retrait
T0003540,U0085,2026-06-25,Sortie,Mobile money,55000,Transport
T0003541,U0085,2026-06-26,Entrée,Mobile money,43000,Dépôt
T0003542,U0086,2025-07-06,Sortie,Cash,77000,Transport
T0003543,U0086,2025-07-15,Sortie,Mobile money,58500,Fournisseur
T0003544,U0086,2025-07-16,Entrée,Mobile money,98500,Vente
T0003545,U0086,2025-07-23,Entrée,Mobile money,35500,Paiement client
T0003546,U0086,2025-08-03,Entrée,Virement,71000,Transfert reçu
T0003547,U0086,2025-08-20,Sortie,Virement,53500,Fournisseur
T0003548,U0086,2025-08-18,Entrée,Virement,16000,Dépôt
T0003549,U0086,2025-09-27,Sortie,Mobile money,48000,Fournisseur
T0003550,U0086,2025-09-22,Entrée,Cash,18500,Vente
T0003551,U0086,2025-09-28,Sortie,Mobile money,39000,Transport
T0003552,U0086,2025-10-25,Sortie,Virement,37000,Retrait
T0003553,U0086,2025-10-10,Entrée,Cash,113500,Vente
T0003554,U0086,2025-10-17,Entrée,Cash,113000,Vente
T0003555,U0086,2025-10-21,Entrée,Cash,27500,Dépôt
T0003556,U0086,2025-11-24,Entrée,Mobile money,120500,Dépôt
T0003557,U0086,2025-11-09,Entrée,Cash,5500,Paiement client
T0003558,U0086,2025-11-16,Entrée,Mobile money,76500,Dépôt
T0003559,U0086,2025-11-23,Entrée,Mobile money,72000,Paiement client
T0003560,U0086,2025-11-14,Entrée,Virement,67000,Transfert reçu
T0003561,U0086,2025-12-02,Sortie,Cash,43000,Fournisseur
T0003562,U0086,2026-01-03,Entrée,Virement,77500,Paiement client
T0003563,U0086,2026-01-28,Entrée,Mobile money,93000,Vente
T0003564,U0086,2026-01-24,Entrée,Mobile money,48500,Transfert reçu
T0003565,U0086,2026-01-18,Entrée,Mobile money,136000,Vente
T0003566,U0086,2026-01-17,Sortie,Mobile money,52500,Dépense activité
T0003567,U0086,2026-01-22,Sortie,Cash,20500,Dépense activité
T0003568,U0086,2026-03-26,Entrée,Mobile money,49000,Dépôt
T0003569,U0086,2026-03-20,Entrée,Virement,5000,Paiement client
T0003570,U0086,2026-03-09,Entrée,Cash,128000,Paiement client
T0003571,U0086,2026-03-20,Entrée,Mobile money,19000,Transfert reçu
T0003572,U0086,2026-03-28,Sortie,Mobile money,7500,Transport
T0003573,U0086,2026-04-28,Entrée,Cash,48500,Vente
T0003574,U0086,2026-04-27,Entrée,Virement,139500,Dépôt
T0003575,U0086,2026-06-16,Sortie,Cash,33500,Dépense activité
T0003576,U0086,2026-06-15,Entrée,Mobile money,149500,Dépôt
T0003577,U0087,2025-08-01,Entrée,Mobile money,130000,Transfert reçu
T0003578,U0087,2025-08-21,Entrée,Virement,86500,Dépôt
T0003579,U0087,2025-08-18,Sortie,Mobile money,35500,Retrait
T0003580,U0087,2025-08-22,Sortie,Mobile money,4500,Transfert envoyé
T0003581,U0087,2025-08-11,Sortie,Cash,69000,Retrait
T0003582,U0087,2025-08-16,Entrée,Virement,131000,Dépôt
T0003583,U0087,2025-08-17,Sortie,Mobile money,45500,Retrait
T0003584,U0087,2025-08-12,Entrée,Mobile money,20500,Transfert reçu
T0003585,U0087,2025-09-11,Sortie,Virement,44500,Transfert envoyé
T0003586,U0087,2025-09-07,Sortie,Cash,65000,Retrait
T0003587,U0087,2025-09-08,Sortie,Mobile money,8500,Transport
T0003588,U0087,2025-09-25,Entrée,Mobile money,4000,Transfert reçu
T0003589,U0087,2025-09-14,Sortie,Mobile money,4500,Retrait
T0003590,U0087,2025-10-11,Sortie,Virement,56500,Dépense activité
T0003591,U0087,2025-10-11,Sortie,Mobile money,4000,Transfert envoyé
T0003592,U0087,2025-10-05,Sortie,Cash,16500,Fournisseur
T0003593,U0087,2025-10-20,Entrée,Mobile money,11000,Paiement client
T0003594,U0087,2025-11-09,Entrée,Virement,84500,Vente
T0003595,U0087,2025-11-12,Entrée,Virement,24500,Dépôt
T0003596,U0087,2025-11-26,Sortie,Mobile money,64500,Fournisseur
T0003597,U0087,2025-11-04,Sortie,Cash,7500,Retrait
T0003598,U0087,2025-11-24,Sortie,Mobile money,80000,Transport
T0003599,U0087,2025-12-10,Sortie,Mobile money,48000,Fournisseur
T0003600,U0087,2025-12-02,Entrée,Cash,5500,Vente
T0003601,U0087,2025-12-09,Sortie,Cash,55000,Transport
T0003602,U0087,2025-12-17,Sortie,Mobile money,51500,Fournisseur
T0003603,U0087,2026-01-03,Entrée,Mobile money,18000,Transfert reçu
T0003604,U0087,2026-03-08,Entrée,Mobile money,83000,Vente
T0003605,U0087,2026-03-25,Entrée,Virement,20500,Transfert reçu
T0003606,U0087,2026-04-22,Entrée,Virement,68000,Paiement client
T0003607,U0087,2026-04-17,Entrée,Virement,50500,Paiement client
T0003608,U0087,2026-04-28,Sortie,Cash,32500,Dépense activité
T0003609,U0087,2026-04-23,Entrée,Cash,131500,Dépôt
T0003610,U0087,2026-05-08,Sortie,Mobile money,43000,Dépense activité
T0003611,U0087,2026-05-04,Entrée,Cash,149500,Vente
T0003612,U0087,2026-05-28,Sortie,Mobile money,17500,Fournisseur
T0003613,U0087,2026-05-26,Entrée,Mobile money,116000,Transfert reçu
T0003614,U0087,2026-05-23,Entrée,Mobile money,17000,Transfert reçu
T0003615,U0087,2026-06-02,Entrée,Mobile money,124500,Transfert reçu
T0003616,U0087,2026-06-12,Entrée,Mobile money,24500,Vente
T0003617,U0088,2025-07-09,Entrée,Mobile money,69500,Transfert reçu
T0003618,U0088,2025-09-13,Sortie,Mobile money,63000,Retrait
T0003619,U0088,2025-09-02,Sortie,Mobile money,66500,Transfert envoyé
T0003620,U0088,2025-09-24,Sortie,Mobile money,21500,Transport
T0003621,U0088,2025-09-08,Sortie,Virement,4000,Fournisseur
T0003622,U0088,2025-09-25,Entrée,Mobile money,51000,Vente
T0003623,U0088,2025-09-18,Entrée,Mobile money,71500,Dépôt
T0003624,U0088,2025-10-25,Entrée,Mobile money,58500,Paiement client
T0003625,U0088,2025-10-05,Sortie,Mobile money,3500,Transfert envoyé
T0003626,U0088,2025-10-06,Entrée,Mobile money,62500,Dépôt
T0003627,U0088,2025-10-20,Sortie,Mobile money,37500,Retrait
T0003628,U0088,2025-10-22,Entrée,Mobile money,101500,Vente
T0003629,U0088,2025-10-04,Sortie,Mobile money,16500,Transfert envoyé
T0003630,U0088,2025-10-09,Sortie,Cash,56000,Transport
T0003631,U0088,2025-11-22,Sortie,Mobile money,57500,Fournisseur
T0003632,U0088,2025-11-19,Entrée,Mobile money,59000,Paiement client
T0003633,U0088,2025-12-17,Sortie,Virement,70500,Retrait
T0003634,U0088,2025-12-10,Entrée,Mobile money,65500,Transfert reçu
T0003635,U0088,2026-02-13,Sortie,Mobile money,20000,Fournisseur
T0003636,U0088,2026-02-08,Sortie,Mobile money,78000,Fournisseur
T0003637,U0088,2026-03-16,Entrée,Mobile money,69500,Transfert reçu
T0003638,U0088,2026-04-06,Entrée,Mobile money,84000,Transfert reçu
T0003639,U0088,2026-04-08,Sortie,Mobile money,64500,Transport
T0003640,U0088,2026-05-07,Sortie,Mobile money,77500,Dépense activité
T0003641,U0088,2026-05-04,Entrée,Virement,10000,Vente
T0003642,U0088,2026-05-15,Sortie,Mobile money,53000,Transport
T0003643,U0089,2025-08-11,Entrée,Cash,67500,Dépôt
T0003644,U0089,2025-08-03,Entrée,Cash,125500,Dépôt
T0003645,U0089,2025-08-10,Entrée,Mobile money,10500,Vente
